,movie_id,title,tags
4101,44639,Inside Job,"a film that exposes the shocking truth behind the economic crisis of 2008. the global financial meltdown, at a cost of over $20 trillion, resulted in millions of people losing their homes and jobs. through extensive research and interviews with major financial insiders, politicians and journalists, inside job traces the rise of a rogue industry and unveils the corrosive relationships which have corrupted politics, regulation and academia. documentary corruption capitalism globalization bank banker fraud wall street finances global economy banking crisis money economics financial crisis stock market corporation mattdamon williamackman barackobama charlesferguson"
4102,301351,We Are Your Friends,"young cole carter dreams of hitting the big time as a hollywood disc jockey, spending his days and nights hanging with buddies and working on the one track that will set the world on fire. opportunity comes knocking when he meets james reed, a charismatic dj who takes the 23-year-old under his wing. soon, his seemingly clear path to success gets complicated when he starts falling for his mentor's girlfriend, jeopardizing his new friendship and the future he seems destined to fulfill. drama music romance dj zacefron emilyratajkowski wesbentley maxjoseph"
4103,4816,Ghost Dog: The Way of the Samurai,an african-american mafia hit man who models himself after the samurai of old finds himself targeted for death by the mob. crime drama deportation hitman mission of murder book code telescope beating mafia park pigeon hagakure ice cream haitian cd player rouge arm sling racial slur forestwhitaker cliffgorman triciavessey jimjarmusch
4104,7873,Harsh Times,"jim davis is an ex-army ranger who finds himself slipping back into his old life of petty crime after a job offer from the lapd evaporates. his best friend is pressured by his girlfriend sylvia to find a job, but jim is more interested in hanging out and making cash from small heists, while trying to get a law enforcement job so he can marry his mexican girlfriend. crime drama thriller action watching a movie playing pool vinegar christianbale freddyrodríguez evalongoria davidayer"
4105,331190,Captive,"based on a miraculous true story that drew the attention of the entire nation, is the dramatic, thrilling, and spiritual journey of ashley smith and brian nichols.  after being taken hostage by brian in her own apartment, ashley turns to rick warren’s inspirational book, the purpose driven life, for guidance.  in reading from the book, ashley not only finds purpose in her own life, but helps brian find a more peaceful resolution to a harrowing situation. crime drama thriller hostage based on true story murder independent film single mother drug drug addict recovering drug addict auto theft based on true events katemara davidoyelowo michaelkennethwilliams jerryjameson"
4106,15186,Full Frontal,"a contemporary comedy set in los angeles, full frontal traces the complicated relationship among seven friends as they deal with the fragile connections that bind them together. full frontal takes place during a twenty-four hour period - a day in the life of missed connections. comedy drama romance independent film davidduchovny nickykatt catherinekeener stevensoderbergh"
4107,17994,Witchboard,"playing around with a ouija board, a trio of friends succeeds in contacting the spirit of a young boy. trouble begins when the evil spirit, malfeitor, takes over one of their bodies. horror ax possession psychic power ouija ouija board evil spirit stephennichols tawnykitaen toddallen kevintenney"
4108,1378,Shortbus,"a group of new yorkers caught up in their milieu converge at an underground salon infamous for its blend of art, music, politics, and carnality.. the characters converge in a weekly brooklyn salon loosely inspired by various underground nyc gatherings that took place in the early 2000's. romance drama comedy gay new york free love swinger club transsexuality sex heterosexual suicide attempt eroticism group sex orgasm sex therapy video dominatrix homosexuality unsimulated sex sook-yinlee pauldawson pjdeboy johncameronmitchell"
4109,8885,Waltz with Bashir,"much awarded animated documentary, in which director and israeli army veteran ari folman interviews friends and former soldiers about their memories of  the 1982 lebanon war and especially the sabra and shatila massacre in beirut. the usage on animation enabled folman to illustrate their personal memories and dreams. drama animation war israel palestine middle east lebanon nightmare middle east conflict arifolman ronben-yishai drorharazi arifolman"
4110,48382,"The Book of Mormon Movie, Volume 1: The Journey","the story of lehi and his wife sariah and their four sons: laman, lemuel, sam, and nephi. lehi leaves jerusalem because he prophesied unto the people concerning the destruction of jerusalem, and they sought his life. he journeys into the wilderness with his family. he sends nephi and his brethren back to jerusalem after the brass plates and the family of ishmael. the sons and daughters of lehi marry the sons and daughters of ishmael. they take their families and continue into the wilderness. ishmael dies in the wilderness. they come to the sea. nephi's brethren rebel against him. he confounds them, and builds a ship. they cross the sea to the promised land in the americas. lehi dies in the promised land. nephi's brethren rebel against him again. nephi departs again into the wilderness. kirbyheyborne michaelflynn"
4111,12901,No End in Sight,"chronological look at the fiasco in iraq, especially decisions made in the spring of 2003 - and the backgrounds of those making decisions - immediately following the overthrow of saddam: no occupation plan, an inadequate team to run the country, insufficient troops to keep order, and three edicts from the white house announced by bremmer when he took over. documentary white house occupying power independent film incompetence irak superpower warfare campbellscott geraldburke alifadhil charlesferguson"
4112,250124,The Diary of a Teenage Girl,"minnie goetze is a 15-year-old aspiring comic-book artist, coming of age in the haze of the 1970s in san francisco. insatiably curious about the world around her, minnie is a pretty typical teenage girl. oh, except that she’s sleeping with her mother’s boyfriend. drama romance 1970s teenage girl older man younger woman relationship based on graphic novel teenage sexuality woman director belpowley kristenwiig alexanderskarsgård marielleheller"
4113,14284,In the Shadow of the Moon,"archival material from the original nasa film footage – much of it seen for the first time – plus interviews with the surviving astronauts, including jim lovell, dave scott, john young, gene cernan, mike collins, buzz aldrin, alan bean, edgar mitchell, charlie duke and harrison schmitt. documentary nasa space mission rocket moon landing space astronaut apollo s buzzaldrin michaelcollins alanbean davidsington"
4114,57120,Meek's Cutoff,"set in 1845, this drama follows a group of settlers as they embark on a punishing journey along the oregon trail. when their guide leads them astray, the expedition is forced to contend with the unforgiving conditions of the high plain desert. drama western gold oregon thirst tree settler family relationships native american salt lake city pioneer woman director michellewilliams brucegreenwood willpatton kellyreichardt"
4115,12228,Inside Deep Throat,"in 1972, a seemingly typical shoestring budget pornographic film was made in a florida hotel, ""deep throat,"" starring linda lovelace. this film would surpass the wildest expectation of everyone involved to become one of the most successful independent films of all time. it caught the public imagination which met the spirit of the times, even as the self appointed guardians of public morality struggled to suppress it, and created, for a brief moment, a possible future where sexuality in film had a bold artistic potential. this film covers the story of the making of this controversial film, its stunning success, its hysterical opposition along with its dark side of mob influence and allegations of the on set mistreatment of the film's star. in short, the combined events would redefine the popular appeal of pornography, even as more cynical developments would lead it down other paths. history documentary usa 1970s sexual revolution unsimulated sex dennishopper peterbart warrenbeatty fentonbailey randybarbato"
4116,22617,Dinner Rush,"is it just another evening at the hugely popular italian restaurant of proprietor and bookmaker louis cropa in new york? anything but as tonight's guests include; a local police detective and his wife specially invited by the owner; on the balcony rival bookmaker gangsters from queens who want to become partners in the restaurant; in the corner renowned food critic 'the food nymph' is her usual demanding self; and at the bar, seemingly unnoticed, is ken. as the evening continues enter duncan, inveterate gambler and sous-chef on-the-line in the frenetic kitchen downstairs, who acts as the catalyst that causes the evening to draw to its inevitable, explosive, deadly conclusion. drama action thriller dannyaiello johnrothman frankbongiorno bobgiraldi"
4117,55561,Clockwatchers,iris can best be described as a wallflower. she begins her first day as a temp for the nondescript global credit association by waiting in a chair for two hours... comedy drama independent film woman director tonicollette parkerposey lisakudrow jillsprecher
4118,42889,The Virginity Hit,"four guys, one camera, and their experience chronicling the exhilarating and terrifying rite of passage: losing your virginity. as these guys help their buddy get laid, they'll have to survive friends with benefits, internet hookups, even porn stars during an adventure that proves why you will always remember your first time. comedy loss of virginity teenage boy teen comedy teenage sexuality found footage sex comedy virginity mattbennett zackpearlman jacobdavich huckbotko andrewgurland"
4119,10656,Subway,"fred, a raffish safe blower, takes refuge in the paris metro after being chased by the henchmen of a shady businessman from whom he has just stolen some documents. while hiding out in the back rooms and conduits of the metro, fred encounters a subterranean society of eccentric characters and petty criminals. despite being pursued by the henchmen, fred finds the time to flirt with héléna, blow a safe, rob a train, evade the hapless metro police, and start a rock band action thriller paris culture clash subway metropolis blackmail document criminal socialite punk band isabelleadjani christopherlambert richardbohringer lucbesson"
4120,24363,House of D,"an american artist living a bohemian existence in paris, tom warshaw (david duchovny) is trying to make sense of his troubled adult life by reflecting upon his extraordinary childhood. comedy drama self-discovery friendship robinwilliams davidduchovny antonyelchin davidduchovny"
4121,13121,Teeth,"dawn is an active member of her high-school chastity club but, when she meets tobey, nature takes its course, and the pair answer the call. they suddenly learn she is a living example of the vagina dentata myth, when the encounter takes a grisly turn. comedy horror jessweixler johnhensley joshpais mitchelllichtenstein"
4122,24746,Six-String Samurai,"in a post-apocalyptic world where the russians have taken over a nuked usa and elvis is king of lost vegas, buddy is a '50s rocker and wandering warrior rolled into one, too-cool package. armed with his six-string in one hand and his sword in the other, buddy is on his way to vegas to succeed elvis as king. along the way, he saves an orphan who decides to tag along. action adventure sciencefiction independent film jeffreyfalcon justinmcguire kimdeangelo lancemungia"
4123,325140,Hum To Mohabbat Karega,"raju, a waiter, is in love with the famous tv reporter greeta kapoor. after a man is murdered, kapoor shows up at raju's door to ask him some questions - it turns out that raju served the dead man his last supper, and the authorities hope that he might be able to help them. raju lies and says that he was an eye witness, in order to spend more time with kapoor. he gives the police a false description of the killer, but it matches his best friend kutti, so soon kutti is wanted by the police, and the mafia, who is responsible for the killing, is after raju."
4124,12109,It's All Gone Pete Tong,"its all gone pete tong is a comedy following the tragic life of legendary frankie wilde. the story takes us through frankie's life from one of the best dj's alive, through subsequent battle with a hearing disorder, culminating in his mysterious disappearance from the scene. drama comedy music disc jockey loss of family cocaine comeback recording studio british ibiza based on true story disabled paulkaye katemagowan neilmaskell michaeldowse"
4125,27023,Saint John of Las Vegas,an ex-gambler is lured back into the game by a veteran insurance-fraud investigator. comedy independent film aftercreditsstinger stevebuscemi romanymalco timblakenelson huerhodes
4126,22913,24 7: Twenty Four Seven,"in a typical english working-class town, the juveniles have nothing more to do than hang around in gangs. one day, alan darcy, a highly motivated man with the same kind of youth experience, starts trying to get the young people off the street and into doing something they can believe in: boxing. darcy opens a boxing club, aiming to bring the rival gangs together. comedy drama romance transporter sport friends nottingham bobhoskins dannynussbaum brucejones shanemeadows"
4127,273899,Stonewall,"""stonewall"" is a drama about a young man in new york caught up during the 1969 stonewall riots, a pivotal event widely considered the starting point for the modern gay civil rights movement. drama stonewall riot jeremyirvine jonnybeauchamp jonathanrhysmeyers rolandemmerich"
4128,20653,Roadside Romeo,"this is the story of romeo. a dude who was living the life. he had the works - the mansion to live in, the chicks to party with and the cars to be driven around in. until one day, the family he was the favourite pet of, decided to move and left him back, abandoned on the mean streets of mumbai. romeo is now faced with situations he has never been in before. he encounters four strays, who scare the daylights out of him. but soon, he smooth talks his way into their hearts and he makes friends. then, romeo finds love! he encounters the beautiful, ravishing laila, the most beautiful girl he has ever seen - and he loses his heart to her at first sight. finally, he encounters a villain! the dreaded don of the area - charlie anna. the don who everyone is scared of. so hop on to the adventure as romeo, wins friendship, love and a new life - in spite of charlie anna and his gang! animation family foreign saifalikhan kareenakapoor javedjaffrey"
4129,67373,This Thing of Ours,"using the internet and global satellites, a group of gangsters pull off the biggest bank heist in the mafia's history. drama action thriller heist mafia internet jamescaan jamescaan frankvincent dannyprovenzano"
4130,171759,The Lost Medallion: The Adventures of Billy Stone,a man who stops into a foster home to drop off some donations soon tells the kids a story about two teenage friends who uncover a long-lost medallion that transports them back in time. adventure family williambrent sammihanratty jameshong billmuir
4131,206296,The Last Five Years,"in new york, a struggling actress and a successful writer sing about their failed marriage from two perspectives. comedy drama music romance wife musical marriage divorce annakendrick jeremyjordan natalieknepp richardlagravenese"
4132,35219,The Missing Person,"private detective john rosow is hired to tail a man on a train from chicago to los angeles. rosow gradually uncovers the man's identity as a missing person; one of the thousands presumed dead after the 9/11 terrorist attacks on the world trade center. persuaded by a large reward, rosow is charged with bringing the missing person back to his wife in new york city. comedy drama mystery thriller detective independent film train alcoholic missing person michaelshannon amyryan frankwood noahbuschel"
4133,28260,Return of the Living Dead 3,"colonel reynolds and his group of government scientists continue their work on re-animating the dead for military use. his son curt uses a stolen security pass to sneak in with his thrill-seeking girlfriend julie, with shocking, deadly results! comedy sciencefiction romance horror gang zombie melindaclarke j.trevoredmond kentmccord brianyuzna"
4134,7515,London,london is a drug laden adventure that centers on a party in a new york loft where a young man is trying to win back his ex-girlfriend. drama action romance new york celebration chrisevans jessicabiel joybryant hunterrichards
4135,13075,Sherrybaby,"after serving time in prison, former drug addict sherry swanson returns home to reclaim her young daughter from family members who have been raising the child. sherry's family, especially her sister-in-law, doubt sherry's ability to be a good mother, and sherry finds her resolve to stay clean slowly weakening. drama independent film mother daughter relationship woman director maggiegyllenhaal michellehurst sandrarodríguez lauriecollyer"
4136,335866,Circle,could you trust a jury of your peers with your life? the contestants of a mysterious death game must make harrowing decisions as they strategize for survival in this psychological sci-fi thriller. horror sciencefiction survival execution stranger no memory juliebenz carterjenkins cesargarcia aaronhann mariomiscione
4137,13510,Eden Lake,"eden lake is a relentlessly tense and immaculately paced horror-thriller about modern youth gone wild. when a young couple goes to a remote wooded lake for a romantic getaway, their quiet weekend is shattered by an aggressive group of local kids. rowdiness quickly turns to rage as the teens terrorize the couple in unimaginable ways, and a weekend outing becomes a bloody battle for survival. horror thriller beach wife husband relationship lake camping rottweiler sadism forest revenge survival fear violence couple gang violence teenage killer kellyreilly michaelfassbender taraellis jameswatkins"
4138,215881,Plush,"a young singer/songwriter, despite being married, becomes involved with her new guitarist, who she soon discovers has a dark past and may be a danger to her and those close to her. thriller woman director emilybrowning xaviersamuel camgigandet catherinehardwicke"
4139,18238,Lesbian Vampire Killers,"with their women having been enslaved by a pack of lesbian vampires, the remaining menfolk of a rural town send two hapless young lads out onto the moors as a sacrifice. horror comedy female nudity horror dark comedy female homosexuality female vampire jamescorden mathewhorne paulmcgann philclaydon"
4140,22600,Gangster's Paradise: Jerusalema,"this south african movie tracks the rise of a once-petty criminal to the heights of the criminal underworld. after cutting his teeth on hijacking, before moving onto bigger game, an ambitious man hits a setback when most of his gang are shot. drama action crime foreign hearing gang of thieves organized crime danielbuckland roberthobbs rapulanaseiphemo ralphziman"
4141,12612,Freeze Frame,"sean veil is an ultra paranoid murder suspect who takes to filming himself round the clock to provide an alibi, just in case he's ever accused of another crime. problems arise however when the police do come calling and the one tape that can prove his innocence has mysteriously disappeared. thriller drama crime loss of family camcorder alibi suspect murder leeevans seanmcginley ianmcneice johnsimpson"
4142,50698,Grave Encounters,a crew from a paranormal reality television show lock themselves in a haunted psychiatric hospital. they search for evidence of paranormal activity as they shoot what ends up becoming their final episode. thriller horror camcorder reality insane asylum paranormal haunting psychiatric hospital ghost hunting paranormal investigation labyrinth mental asylum found footage seanrogerson juanriedinger ashleighgryzko colinminihan stuartortiz
4143,115210,Stitches,"the clumsy and unfunny clown richard ""stitches"" grindle entertains at the 10th birthday party of little tom, but the boy and his friends play a prank with stitches, tying his shoelaces. stitches slips, falls and dies. six years later, tom gives a birthday party for his friends at home, but stitches revives to haunt the teenagers and revenge his death. horror slapstick teen angst slaughter dark comedy supernatural being killer clown revenge killing rossnoble tommyknight gemma-leahdevereux conormcmahon"
4144,34335,Nine Dead,communication is the key to the survival for nine strangers who have been kidnapped by a masked gunman and told that one of them will die every ten minutes until they discover how they are all connected. who of the nine lives and who dies? crime drama horror thriller kidnapping murder suspense melissajoanhart johnterry chipbent chrisshadley
4145,11302,Bananas,"when a bumbling new yorker is dumped by his activist girlfriend, he travels to a tiny latin american nation and becomes involved in its latest rebellion. comedy revolution political activism loser woodyallen louiselasser carlosmontalbán woodyallen"
4146,119458,Supercapitalist,a maverick new york hedge fund trader with uncanny analytic abilities moves to hong kong and orchestrates a mega-deal that swiftly escalates beyond his control. thriller linusroache derekting richardng simonyin
4147,20406,Rockaway,"trane is a decorated war hero just shipped home to the states from afghanistan after the brutal murder of his wife and child back in rockaway, queens. upon his return, trane encounters his old friend dave, who describes the new forces of crime and prostitution that have moved into their neighborhood and caused the destruction of his family. action adventure drama nicholasgonzalez mariocimarro olegtaktarov jeffcrook joshcrook"
4148,3766,The Lady from Shanghai,a romantic drifter gets caught between a corrupt tycoon and his voluptuous wife. crime drama mystery new york san francisco aquarium shanghai yacht romantic rivalry insurance fraud court blonde suspense classic noir film noir ritahayworth orsonwelles everettsloane orsonwelles
4149,18616,No Man's Land: The Rise of Reeker,"a sheriff and his son who are tracking down a group of bank robbers on their way to mexico, only to discover that they are being stalked by a far more deadly enemy — the reeker. horror thriller sheriff robber burned alive gore serial killer grim reaper desert held at gunpoint death taser hit by a car exploding gasoline station flashback stephenmartines valeriecruz mirceamonroe davepayne"
4150,18808,Highway,"jack is caught with the wife of his employer, a vegas thug. the thug sends goons after jack, who convinces his best friend, pilot, to flee with him. pilot insists that they head for seattle, but doesn't tell jack why. the goons learn from pilot's drug source where the youths are headed, and they follow, hell bent on breaking jack's feet. on the road, jack and pilot give a ride to cassie, a distressed young woman. she and jack hit it off. they pick up an aging stoner headed to seattle for kurt cobain's memorial, and they help a circus sideshow family. why is pilot so set on seattle, will the goons catch jack, and is there any way the friends' competing needs can be resolved? action adventure drama road movie jakegyllenhaal selmablair jaredleto jamescox"
4151,95755,Small Apartments,"when a clumsy deadbeat accidentally kills his landlord, he must do everything in his power to hide the body, only to find that the distractions of lust, the death of his beloved brother, and a crew of misfit characters force him on a journey where a fortune awaits him. comedy crime mattlucas junotemple jamescaan jonasåkerlund"
4152,198062,Coffee Town,three thirty-something friends band together when their carefree existence is threatened. comedy coffee shop slacker thirty something carefree glennhowerton stevelittle benschwartz bradcopeland
4153,188652,The Ghastly Love of Johnny X,"a truly mad concoction, blending 1950s juvenile delinquents, sci-fi melodrama, song-and-dance, and a touch of horror, everything in just the right combination to create an engaging big screen spectacle! this curious and curiously entertaining story involves one jonathan xavier and his devoted misfit gang who, incidentally, have been exiled to earth from the far reaches of outer space. johnny's former girlfriend bliss has left him and stolen his resurrection suit, a cosmic, mind-bending uniform that gives the owner power over others. along the way, there will be several highly stylized musical numbers, lots of genuinely humorous dialogue, and a wacky plot-twist or two, all beautifully captured on the very last of kodak's black-and-white plus-x film stock. comedy fantasy music willkeenan creedbratton deannajoybrooks paulbunnell"
4154,174311,All Is Bright,"two french canadian ne’er-do-wells travel to new york city with a scheme to a get rich quick selling christmas trees. easygoing charmer rene (paul rudd) clashes with misanthropic ex-con dennis (paul giamatti), whose wife rene just stole. still, this odd couple must make an honest go of it in this fresh buddy comedy co-starring sally hawkins, by the director of the indie breakout hit junebug. comedy drama christmas tree salesman french canadian paulrudd paulgiamatti sallyhawkins philmorrison"
4155,12602,The Torture Chamber of Dr. Sadism,"in the olden tymes, count regula is drawn and quartered for killing twelve virgins in his dungeon torture chamber. thirty-five years later, he comes back to seek revenge on the daughter of his intended thirteenth victim and the son of his prosecutor in order to attain immortal life. mystery horror history snake cut-off arm pit revitalization descendant count surrealism lexbarker christopherlee karindor haraldreinl"
4156,153795,Straight A's,"pressured by his deceased mother's ghost to return home to the family he abandoned, a former addict grabs a bag of pills and a sack of marijuana and hits the road to shreveport. comedy drama brother brother relationship drug addiction sister-in-law annapaquin ryanphillippe lukewilson jamescox"
4157,17768,A Funny Thing Happened on the Way to the Forum,a wily slave must unite a virgin courtesan and his young smitten master to earn his freedom. comedy music virgin ancient rome freedom sondheim slave based on stage musical slave owner zeromostel philsilvers busterkeaton richardlester
4158,13516,Slacker Uprising,"slacker uprising is a movie of michael moore's tour of colleges in swing states during the 2004 election, with a goal to encourage 18–29 year olds to vote, and the response it received. the film is a re-edited version of captain mike across america, which played at the toronto international film festival in 2007. it is one of the first feature length films made by a known director to be released as a free and legal download online. the free download is only available to those residing in the united states and canada. the film was also made available free for online viewing and download on the lycos cinema platform as well as itunes and blip.tv. it had a one-night-only run at the michigan theater, where michael moore spoke briefly. the film is available in dvd format. slacker uprising features live performances or appearances by eddie vedder, roseanne barr, joan baez, tom morello, r.e.m., steve earle, and viggo mortensen. the original score is by anti-flag. documentary presidential elections michaelmoore eddievedder robertellisorrall michaelmoore"
4159,98549,The Legend of Hell's Gate: An American Conspiracy,"in 1870s texas, a ruthless bounty hunter and an irish desperado flee the law with a young criminal claiming to possess a treasure more valuable than gold. crossing paths with some of the west’s most notorious figures, the three outlaws fight for their lives in the pursuit of fame and fortune. fueled by an ensemble cast and inspired by actual events, the legend of hell’s gate blends legend and history into a western spectacle that recounts a treacherous existence in post civil war texas. action adventure history western based on real events ericbalfour loutaylorpucci henrythomas tannerbeard"
4160,312793,The Walking Deceased,"the walking deceased is the scary movie of the zombie genre, ripping on the biggest and best of zombie pop-culture, arguably the most crazed genre in the world. the story follows a group of survivors from all walks of the apocalypse – an idiotic sheriff with definite coma-induced brain damage, his hardass son and a hobo with only a crossbow to stave off the walking dead, four squabbling friends forced to survive this zombieland together, and a lonely zombie who just needs love to fully regain his warm body – who leave their once-safe mall hideout in search of the rumored safe haven ranch, a refuge untouched by the zombie virus that has ravaged humanity. but despite the comforting name, they discover that this sanctuary may not be as welcoming as advertised. sciencefiction comedy spoof zombie timogletree troyogletree davesheridan scottdow"
4161,309919,The Curse of Downers Grove,"the town of downers grove looks like your average suburban neighborhood -- but downers grove has a disturbing secret.... for the past eight years, one senior from every high school graduating class has met a bizarre death right before graduation day. and this year, chrissie swanson has a terrible feeling that she is going to be the one to die. can chrissie survive the curse of downers grove or will she, like those seniors before her, fall prey to the town's deadly secret? thriller mystery horror drama self-defense car mechanic graduation high school shooting party murder curse blood teenager attempted rape aftercreditsstinger bellaheathcote lucastill helenslater derickmartini"
4162,299553,Shark Lake,"meredith hendricks happens to be the best cop in her quiet town on lake tahoe. when a black-market exotic species dealer named clint is paroled from prison, something he let loose begins to make its presence known. swimmers and land-lovers alike begin to become part of the food chain at an unbelievable rate. meredith and her team discover that they're not just hunting one eating machine, but a whole family of them. not everyone will make it out alive, but those who do will never forget this summer at shark lake. thriller lake shark attack dolphlundgren jameschalke saramalakullane jerrydugan"
4163,21309,River's Edge,"a group of high school friends discover that they are in the presence of a killer. one of them, samson, has murdered his girlfriend jamie. he brags to his friends about killing her, and when they discover he is telling the truth, their reactions vary. crime drama sex police friends murder crispinglover keanureeves ioneskye timhunter"
4164,32235,Northfork,"""we are all angels. it is what we do with our wings that separates us."" in the next two days, the town of northfork will cease to exist. the year is 1955 and northfork is literally about to be ""dammed,"" flooded to make way for a new hydroelectric project. fantasy drama sciencefiction jameswoods nicknolte claireforlani michaelpolish"
4165,329540,The Marine 4: Moving Target,"wwe superstar mike ""the miz"" mizanin returns as jake carter where he is assigned to protect a whistleblower who wishes to expose a corrupt military defence contractor. however, the military hires a heavily armed team of mercenaries to kill her and it's up to carter to stop them at any cost. thriller action mikemizanin melissaroxburgh joshblacker williamkaufman"
4166,26388,Buried,paul is a u.s. truck driver working in iraq. after an attack by a group of iraqis he wakes to find he is buried alive inside a coffin. with only a lighter and a cell phone it's a race against time to escape this claustrophobic death trap. drama thriller mystery isolation coffin race against time buried alive survival terrorism danger cell phone desert psychological aftercreditsstinger captivity chases and races mind and soul confined ryanreynolds joséluisgarcíapérez robertpaterson rodrigocortés
4167,49020,Submarine,"15-year-old deep-thinking welsh schoolboy, oliver tate (craig roberts) struggles to initiate and maintain a relationship with jordana (yasmin paige), his devilish, dark-haired classmate at their swansea high school.  as his parents' marriage begins to fall apart, similar problems arise in his relationship with jordana. drama comedy romance beach wales friendship bullying teenage girl loss of virginity craigroberts sallyhawkins paddyconsidine richardayoade"
4168,159037,The Square,"the square, a new film by jehane noujaim (control room; rafea: solar mama), looks at the hard realities faced day-to-day by people working to build egypt’s new democracy. catapulting us into the action spread across 2011 and 2012, the film provides a kaleidoscopic, visceral experience of the struggle. cairo’s tahrir square is the heart and soul of the film, which follows several young activists. armed with values, determination, music, humor, an abundance of social media, and sheer obstinacy, they know that the thorny path to democracy only began with hosni mubarek’s fall. the life-and-death struggle between the people and the power of the state is still playing out. documentary drama history woman director khalidabdalla dinaabdullah dinaamer jehanenoujaim"
4169,12838,One to Another,"a story about bunch of people who live in a town in provincial france. at the center of it all is pierre, a conceited and vain bisexual musician in his late teens who acts as a magnet, to varying degrees, for a whole array of characters - from his sister lucie, with whom he has a heated incestuous relationship, to a city councilor with whom he participates in gay orgies. when pierre turns up dead, lucie investigates the reasons for his demise and charts the network of sadomasochistic relationships that crisscross the town. drama france musician investigation sadomasochism independent film relationship incest bisexual lizziebrocheré arthurdupont guillaumebaché jean-marcbarr pascalarnold"
4170,157293,ABCD (Any Body Can Dance),"when a capable dancer is provoked by the evil design of his employer, naturally he will be out to prove his mettle. drama music underdog competition dance musical drama prabhudeva ganeshacharya kaykaymenon remod'souza"
4171,14048,Man on Wire,"on august 7th 1974, french tightrope walker philippe petit stepped out on a high wire, illegally rigged between new york's world trade center twin towers, then the world's tallest buildings. after nearly an hour of performing on the wire, 1,350 feet above the sidewalks of manhattan, he was arrested. this fun and spellbinding documentary chronicles philippe petit's ""highest"" achievement. thriller documentary crime history judge juggler passion reality street artist jail independent film fame hiding tower philippepetit jeanfrançoisheckel jean-louisblondeau jamesmarsh"
4172,356987,Abandoned,when their yacht capsizes during a storm; four men face almost certain death. drama thriller supervivencia dominicpurcell peterfeeney owenblack johnlaing
4173,295886,Brotherly Love,west philadelphia basketball star sergio taylor deals with the pressures of fame while his brother and sister have their own issues with ambition. drama kekepalmer coryhardrict ericd.hilljr. jamalhill
4174,38358,The Last Exorcism,"after years of performing “exorcisms” and taking believers’ money, reverend marcus travels to rural louisiana with a film crew so he can dispel what he believes is the myth of demonic possession. the dynamic reverend is certain that this will be another routine “exorcism” on a disturbed religious fanatic but instead comes upon the blood-soaked farm of the sweetzer family and a true evil he would have never thought imaginable. horror drama thriller exorcism fraud evil spirit human sacrifice mockumentary preacher satanic ritual found footage satanic cult ashleybell patrickfabian irisbahr danielstamm"
4175,33511,Nowhere Boy,the drama tells the story of lennon's teenage years and the start of his journey to becoming a successful musician. the story also examines the impact on his early life and personality of the two dominant females in his childhood drama musician musical biography teenager dark past hit by a car new brighton england woman director 1950s aspiring musician aarontaylor-johnson anne-marieduff kristinscottthomas samtaylor-johnson
4176,702,A Streetcar Named Desire,disturbed blanche dubois moves in with her sister in new orleans and is tormented by her brutish brother-in-law while her reality crumbles around her. drama southern usa rape sister sister relationship loss of sense of reality brother-in-law violent husband new orleans middle aged woman brother-in-law sister-in-law relationship light bulb expectant father off screen rape vivienleigh marlonbrando kimhunter eliakazan
4177,935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"insane general jack d. ripper initiates a nuclear strike on the soviet union. as soon as the actions of general ""buck"" turgidson are discovered, a war room full of politicians, generals and a russian diplomat all frantically try to stop the nuclear strike. near the end is a scene that is probably the most uniquely unforgettable performance of slim pickens in his movie career. peter sellers plays multiple roles in this film. drama comedy war usa president general cold war strategic air command nuclear missile war room bomber pilot nuclear weapons ex nazi doomsday device absurdism petersellers georgec.scott sterlinghayden stanleykubrick"
4178,542,The Crime of Padre Amaro,the young father amaro is put to the test. he is sent to mexico to help take care of aging father benito when he meets a 16-year-old girl that he begins and affair with. it turns out the girls mother had been having an affair with father benito. father amaro must soon choose between the holy or the sinful life. drama romance heart attack drug traffic drug crime mexican province celibacy priest pregnancy catholicism new mexican cinema gaelgarcíabernal anaclaudiatalancón sanchogracia carloscarrera
4179,84175,Beasts of the Southern Wild,"hushpuppy, an intrepid six-year-old girl, lives with her father, wink in 'the bathtub', a southern delta community at the edge of the world. wink’s tough love prepares her for the unraveling of the universe – for a time when he’s no longer there to protect her. when wink contracts a mysterious illness, nature flies out of whack – temperatures rise, and the ice caps melt, unleashing an army of prehistoric creatures called aurochs. with the waters rising, the aurochs coming, and wink’s health fading, hushpuppy goes in search of her lost mother. drama fantasy refugee camp hurricane fantasy flooding global warming drama bayou crab storm celebration auroch tough love defrost levee prehistoric creature lost mother melting ice caps shrimp salt water explosives crawfish shrimping submerged grits african american child wild man quvenzhanéwallis dwighthenry levyeasterly benhzeitlin"
4180,1705,Battle for the Planet of the Apes,"the fifth and final episode in the planet of the apes series. after the collapse of human civilization, a community of intelligent apes led by caesar lives in harmony with a group of humans. gorilla general aldo tries to cause an ape civil war and a community of human mutants who live beneath a destroyed city try to conquer those whom they perceive as enemies. all leading to the finale. action sciencefiction post-apocalyptic dystopia ape roddymcdowall natalietrundy austinstoker j.leethompson"
